_time,packet_id,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,quat_x,quat_y,quat_z,quat_w
2023-12-29 16:01:49.365834,86,3.00,0.00,0.00,-1355.00,457.00,-3846.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.369916,87,2.00,2.00,4.00,-1345.00,444.00,-3838.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.374854,88,2.00,-1.00,1.00,-1343.00,445.00,-3828.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.381194,89,4.00,0.00,1.00,-1345.00,446.00,-3846.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.385735,90,4.00,2.00,3.00,-1341.00,464.00,-3839.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.392851,91,1.00,1.00,1.00,-1347.00,441.00,-3836.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.398880,92,4.00,1.00,0.00,-1336.00,441.00,-3841.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.404809,93,4.00,1.00,0.00,-1336.00,441.00,-3841.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.411788,94,5.00,0.00,-1.00,-1334.00,453.00,-3840.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.417810,95,5.00,0.00,-1.00,-1334.00,453.00,-3840.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.422806,96,3.00,0.00,3.00,-1343.00,452.00,-3846.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.428749,97,1.00,2.00,1.00,-1348.00,441.00,-3844.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.436705,98,1.00,2.00,1.00,-1348.00,441.00,-3844.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.443682,99,2.00,1.00,-1.00,-1347.00,442.00,-3844.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.448667,100,4.00,0.00,1.00,-1332.00,458.00,-3842.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.466356,101,4.00,0.00,-2.00,-1351.00,453.00,-3840.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.469356,102,4.00,0.00,-2.00,-1351.00,453.00,-3840.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.474335,103,5.00,0.00,0.00,-1335.00,448.00,-3848.00,0.70,0.70,-0.08,0.16
